-23.9558	-54.8706
-26.0659	-56.2256
70.2035	26.0970
-14.3350	-13.4055
-4.1643	45.5983
30.8582	14.5134
21.6483	10.4545
56.3144	-28.3368
-25.9038	35.4617
31.9233	39.6386
17.3469	-11.1459
-6.6357	-24.2555
-43.5633	0.9670
69.9377	14.2341
36.5086	39.5387
-71.2663	-12.0086
69.6129	30.3134
-20.1029	-53.7214
-54.4388	-15.4228
8.7891	82.3123
41.5781	55.7204
-62.2035	-0.3007
39.4964	50.4424
37.3396	50.2485
18.2458	69.1845
9.3268	72.0840
6.5201	66.0169
9.5097	70.5283
51.6322	63.6275
51.6239	63.5517
9.4902	70.9330
1.3007	37.0157
5.0317	67.8927
7.9523	77.8656
37.3221	50.1759
11.4812	74.5917
8.7487	82.4153
9.4649	72.3777
41.5855	55.6610
-1.3702	13.2942
36.1079	71.4701
-52.9542	-5.3858
10.2799	-19.6077
74.5966	10.2955
-43.7988	-22.9603
3.1449	-32.9903
24.6234	13.8913
11.2957	-40.8103
-24.7164	5.2520
36.5030	67.6856
4.6915	-23.3993
-8.4433	11.2829
-27.6563	-46.2123
-63.5954	-19.1112
-51.7197	4.4480
-51.5066	4.6592
-20.9850	-54.0001
15.1476	37.3807
-51.7464	2.7991
-60.7250	5.1885
-11.7622	39.6698
-35.9379	-18.4160
-21.9336	27.7426
-56.9429	12.8127
-33.2258	33.8760
-0.9604	-35.0780
-14.6021	-67.5487
-1.9529	-47.9688
-39.1576	0.5961
-65.0203	3.2825
37.1202	-16.0987
-57.6357	13.8976
-25.4087	20.8101
-29.4838	-7.8426
20.0931	-3.1912
47.4254	-42.8274
37.6897	-25.9180
16.1678	-37.3825
-44.0516	-2.0428
-63.5525	11.4957
24.5128	-40.4765
-28.6127	38.4835
-43.7051	4.5609
31.5436	11.3376
-10.3754	48.0125
-35.7269	34.8709
26.7602	19.9898
42.7492	26.0056
-22.3490	-56.3175
3.1815	3.4307
-22.7230	-55.0753
-3.5569	46.0505
-32.9388	35.7945
-7.9046	20.9853
-5.0131	-80.1167
17.8294	-10.3007
7.8738	35.2443
-70.4984	-32.0883
-14.3311	-22.9894
24.3993	5.1634
33.9455	-34.4391
35.1308	-13.0073
6.7484	-49.1095
18.0092	-30.5187
75.3825	-7.0288
62.4479	37.9286
-35.7287	26.2468
-20.6914	1.1323
-15.4087	2.4961
9.7549	20.3109
2.0250	67.5079
-47.8252	2.3091
56.0190	-36.6729
62.3170	27.9524
38.7687	31.1970
-20.6527	-16.1152
10.4841	29.8617
-4.2326	26.6664
45.2334	-50.8136
9.4414	48.5734
46.9161	7.5062
-24.0044	10.8337
35.1510	-52.7698
66.9412	-20.9865
45.8310	-18.9271
49.3527	-8.3629
66.6691	-20.7696
73.3970	34.0853
-27.3458	-26.9709
39.6276	-46.4281
-32.9041	-9.8777
55.7759	42.1031
-14.0944	6.1028
-46.9857	-14.4014
-42.0197	8.5751
-5.1187	3.4626
-18.7649	50.9784
33.9572	55.5174
7.9364	-6.5415
-50.6644	-60.5559
-19.5304	5.7210
-15.5654	4.1148
19.5814	-86.6610
-46.8954	-4.2639
60.9756	31.5927
-3.2720	7.7939
24.0053	20.8286
37.3369	20.6775
73.3391	-13.1957
53.0506	56.5627
