-12.9711	-51.2312
-13.5113	-51.2508
-47.4246	66.6245
1.6037	-24.8657
35.8913	33.4731
-1.6797	25.2592
-3.4206	29.2639
-59.1165	13.4458
86.0698	8.0764
8.1180	60.5062
23.6855	12.2470
-15.5959	-36.0439
37.2732	-29.8107
-57.9903	55.0297
3.9683	63.7095
52.2884	-59.0802
-43.9306	59.6092
-5.9729	-54.3360
40.5843	-48.0698
33.0005	80.7527
8.8120	79.4726
45.7552	-33.2144
3.3373	76.0457
13.4612	74.1688
17.3051	80.3237
27.6507	71.5542
30.4532	70.7941
27.0316	69.5449
-3.2653	94.5957
-3.2773	94.6215
27.1149	69.9439
33.3732	35.3296
46.7598	71.1838
33.7013	76.8075
13.7308	74.2595
27.4402	75.5824
33.0499	80.7158
27.6812	71.8886
8.8387	79.5063
15.0889	2.6729
-22.8857	68.8122
36.6299	-39.2222
-19.4414	-10.1706
-61.3186	49.4760
44.4838	-58.1545
-12.7047	-14.0637
3.5153	30.9220
-30.3245	-22.3334
20.4739	-15.8475
-21.0674	63.9691
-20.6208	-2.5360
39.5455	4.8516
-15.3646	-63.4642
36.8885	-63.8880
45.3219	-28.4239
45.2852	-28.1384
-6.5382	-53.2463
17.9762	9.5455
44.3450	-29.6819
52.1383	-33.7354
19.3011	17.6520
8.0289	-41.4434
31.6554	18.5748
47.9342	-15.7895
61.9025	11.5158
-10.1110	-18.9722
-41.8464	-66.3287
-1.3389	-47.6457
30.7673	-27.1490
57.0228	-53.2286
-73.9131	41.5127
49.0313	-14.7929
40.8254	-2.3636
16.1688	-32.4079
-16.6470	11.3458
-60.6730	-10.2093
-44.6997	1.5228
-36.1305	-23.3586
13.7106	-53.2198
55.7374	-13.2701
-18.4685	-18.9389
77.7635	13.9561
32.1392	-25.5939
-1.5223	20.8896
42.0337	30.6672
63.4013	9.9134
-1.7536	39.3914
-29.1777	43.8337
-9.5643	-51.1907
-14.7393	-8.8491
-9.1244	-52.1696
24.3391	40.9525
62.0150	12.9347
43.8452	20.0520
-45.5927	-40.5711
23.0062	11.8507
15.9329	39.9497
29.8578	-80.1729
-15.1660	-24.8101
-8.2692	20.5844
-47.1307	-6.6136
35.6218	4.9478
-29.0197	-30.8078
-39.7697	-10.4613
-55.9331	33.0758
-41.5765	53.5561
52.4043	5.0487
-23.7412	-54.3627
11.8300	-12.5963
7.9805	20.6451
48.9906	70.9900
42.0209	-28.9694
-66.3493	9.6533
-40.4519	60.7475
-5.4528	49.2630
3.3599	-34.6774
20.4013	27.0812
69.0172	31.9239
-73.7760	-23.6824
20.1806	46.5879
-11.2226	35.9716
27.7458	-10.7947
-61.0620	-27.9557
-78.8959	28.7271
-43.1019	21.1270
-67.5925	18.4475
-78.7148	28.9760
-43.7672	74.0780
7.1355	-51.0800
-65.6753	-21.7604
21.3434	-34.2147
-10.7253	74.7358
9.3973	-13.4408
32.8244	-46.4987
38.8263	-21.6518
5.2522	-9.6629
56.2818	36.2676
-17.7488	60.7185
-10.9449	0.7657
-14.4929	-91.9882
15.1842	-9.7560
11.4765	-10.6790
-87.2850	-10.4616
25.3242	-47.2032
-43.9932	18.9207
9.3717	-5.5652
2.3778	38.8779
-24.4748	26.0114
-69.3799	35.6934
-13.6151	62.5618
-69.5782	36.6726
-66.9163	-29.5662
-69.6112	36.3927
-15.6687	-76.7102
-38.0767	20.0609
-64.4817	-55.3630
-65.8637	-20.7536
-62.2914	-52.7827
-66.4797	-52.2893
-64.2372	-57.9440
5.1458	94.8446
-50.1235	21.3544
-58.1468	-55.1210
-53.3893	-52.0548
51.6037	29.4193
86.6759	6.7492
12.2123	-5.9894
-77.2041	-11.2217
-60.8511	-57.7661
67.6152	11.9086
-28.5913	6.2658
-66.7653	-52.0500
-30.2642	-49.2098
-9.9963	12.6421
46.5935	0.6687
53.3651	-40.9680
-59.4072	-52.8399
-36.1025	42.9467
-10.9208	58.3397
40.2222	-5.3945
38.3186	63.9615
-3.9989	0.0773
36.4962	55.3633
-51.4662	-3.4131
-13.7671	33.2611
-7.2310	43.4008
-58.0500	-18.7071
-9.2117	-13.8390
-5.4381	13.4031
21.3187	-0.9264
-46.0321	77.0793
-0.8808	25.0235
44.0693	11.9353
15.7907	-16.2552
-23.1869	-24.8420
30.5294	13.7786
-2.5122	55.8482
51.1092	29.3552
5.1602	-9.6627
37.7371	-13.7159
77.9933	40.4485
9.5447	66.9558
52.2705	42.6977
40.6927	5.9181
-19.2416	-54.5095
-41.5531	64.7457
