-8.5843	89.2204
10.7884	26.1696
-8.9907	62.3500
-20.4278	40.7597
-1.9956	-87.8331
-9.4397	74.2537
80.8603	19.3100
-10.5259	-49.4856
5.7741	-24.8794
-6.3793	83.4205
73.0434	-5.0415
87.9529	7.2768
-16.0949	43.0518
15.2831	68.9906
-11.9720	87.9701
4.8874	59.1805
-11.4901	86.4578
64.5886	49.6332
1.5494	19.1318
-42.4516	4.4972
-36.4447	68.7706
-15.7039	-65.6134
-38.5655	64.5988
3.3454	59.1772
38.8769	-47.0971
21.9690	94.1717
-6.0820	-28.1053
37.6645	50.3068
22.8995	8.6505
35.6236	-58.6072
1.1045	-53.6688
19.9589	41.8461
43.5288	65.4749
70.7292	-26.5268
-1.0708	-16.8516
-60.0152	44.5998
-72.3960	2.3434
-12.5356	-1.3531
37.6389	-64.6120
55.6542	-44.1208
44.4234	-29.3990
-46.4573	-40.1037
-24.3585	-53.2991
33.1606	63.7758
8.2623	-50.6003
33.9935	-3.5511
-12.9384	-52.6576
32.9173	-63.6098
5.8836	41.9514
5.7217	39.5425
-33.4471	-40.5405
-31.1336	-30.3401
45.5886	65.8946
-30.6826	22.1097
53.4554	49.1343
65.0256	46.6147
56.6824	65.1557
62.0786	-1.5449
65.3797	45.8316
-73.9916	-50.9606
-30.3132	-61.0816
66.6619	-23.0273
48.0028	-48.2234
-57.7917	19.1490
-62.8652	-3.1571
30.0824	-28.2235
-41.4451	-31.7532
13.1628	52.6346
86.7806	-35.6325
83.4081	-28.7693
-40.1531	64.6201
23.3959	96.6690
-75.6310	7.9230
-74.2638	20.7522
3.8539	-45.9604
-66.2959	7.3860
62.2077	18.4972
-3.3005	-43.7890
20.9142	93.6852
-46.9947	-63.1831
32.8117	44.2453
56.8494	-66.6427
37.2515	-59.1804
46.5502	-30.9605
89.5530	-10.2268
-30.2714	21.7372
-7.6413	47.9406
77.7970	19.8225
-3.8030	90.9054
76.8893	19.3557
21.2476	95.6317
11.5719	-24.3331
-48.5133	19.8915
-40.8828	43.6900
-70.5443	-0.4219
39.4490	-38.4164
53.4528	49.1347
-4.9548	84.3197
-35.3587	-13.1123
-19.7258	-43.7015
