-23.9317	-26.2745
-28.0389	-17.4536
-25.1481	-24.5654
-30.3181	16.6921
-21.4364	-18.6013
-21.9234	-3.9911
-8.1731	-4.7328
10.8429	-31.7115
12.0658	-2.3873
-22.8427	-26.5878
32.8813	-2.3627
-5.7040	-1.8062
-24.0570	-9.9808
-0.7428	31.8408
-22.9953	-24.8893
-28.9681	-19.3031
-23.8904	-24.7356
-5.9412	3.2677
-1.7225	7.7356
-36.2627	27.1587
-13.7108	34.3524
10.4107	-35.0445
-15.0871	31.3694
-27.8566	-19.0315
17.9635	11.2671
-14.3251	-5.9398
21.2902	2.3940
-4.3937	-10.4585
7.6715	-5.5571
33.5037	19.5255
12.7512	-27.1680
-11.2168	-21.6047
-8.0265	-16.9849
23.6635	-14.2254
-8.9384	6.1595
-39.1798	29.9773
-29.7753	13.4689
7.0245	-2.9728
28.7867	19.8482
32.9281	10.5152
19.6623	-6.1295
0.0923	-32.5842
10.2369	-30.5935
-11.0148	-15.7096
17.6358	-21.6350
13.2596	4.2429
8.9248	-30.4165
29.8850	21.5169
9.5696	23.7481
8.7656	24.0471
-2.2069	-27.1421
-3.6776	22.9842
-8.7665	-17.4576
-16.0598	21.7856
31.7860	-19.2605
-4.8721	2.5889
-6.6982	-20.7692
29.1430	-3.7031
-4.3161	1.8966
38.8892	-8.5876
14.0133	-37.8561
24.1942	-11.4329
17.6688	8.3839
-20.3809	21.7311
-28.9882	11.1800
17.4459	-7.2672
-3.7061	17.2648
4.2827	29.4372
29.5503	-11.8376
26.9588	-10.5797
-26.2185	3.6057
-15.7313	-6.9885
-40.2689	10.1960
-24.8447	11.9661
14.6291	-23.2939
-22.7504	20.2234
3.5366	-11.2520
19.2442	-28.6864
-14.7851	-5.4955
36.4560	1.9580
3.9491	1.6425
26.3513	14.4642
24.3668	24.4574
21.2609	17.9468
10.0351	-6.1368
8.2601	-4.2735
-13.4417	-13.4675
-10.3594	-3.8334
-22.9495	-27.5656
-9.9923	-3.2949
-14.8203	-6.2434
14.5788	-2.1294
-20.2041	9.0032
-28.9498	1.0216
-29.0157	14.3245
17.2794	14.1068
31.7827	-19.2464
-22.0368	-26.4154
-22.3498	13.7172
9.0767	-28.9098
16.0999	-21.6933
43.1587	-1.3627
-17.2586	21.1603
-26.0606	21.2737
-25.6128	-26.4667
9.7550	-32.9498
40.0063	3.7298
-2.3925	-9.5099
-4.2435	-14.5021
6.7616	4.0045
-24.8157	30.9701
23.5782	-15.3614
12.0342	1.4151
18.6103	-5.4090
20.5692	7.9401
-29.1154	15.5491
-23.2607	-12.4994
-0.8616	-3.4725
-12.7300	-0.8348
-16.2332	20.5405
29.1712	1.6328
-8.0100	-7.2411
25.0449	-3.5100
23.3408	4.7338
15.6740	-20.1258
2.2147	8.7706
6.8149	15.6608
20.0118	4.5368
-2.4662	15.0088
7.7676	-17.2399
18.2121	-0.7062
9.9498	24.4516
10.0419	23.0697
-5.3301	3.9969
-5.9877	-15.2779
5.1599	6.8581
-3.6280	-33.7130
-16.1688	-5.2582
-10.4445	-14.3541
-5.0198	3.9132
-11.9233	-17.8907
-6.3723	-27.4381
4.5865	-21.5402
42.8406	-12.1100
-17.7508	-2.2764
5.9647	22.2094
29.6957	-15.0607
23.2149	-12.0515
25.0814	-14.0417
-25.1503	21.1141
4.0075	-17.8454
26.2973	-11.2772
35.3183	3.0628
-0.0052	20.6932
12.3095	-29.7287
-26.3699	10.7818
38.4075	4.7039
-21.1748	31.5375
-31.8862	28.9823
-39.1424	0.4584
9.5749	-28.7125
-23.6349	-11.6720
-27.3647	-11.5649
39.2293	-6.3760
-23.3100	25.8207
26.7381	-13.4064
37.0430	13.7645
-25.4755	-11.5601
7.2661	7.1099
9.4687	-37.0821
-17.5493	-11.8752
37.5541	5.2508
28.1760	16.2290
-15.1115	15.8151
-27.1148	-18.5575
-24.8528	-13.3948
-10.0702	-10.3209
-12.2612	-17.8978
6.6880	-24.6502
-14.8250	22.5376
11.4322	18.7270
-25.5940	25.0003
-20.8191	-17.2251
-21.7482	-12.7702
-15.6039	0.7115
-24.2739	-27.5799
35.1724	5.7800
18.7214	-12.9489
